eid,location,start_day,start_time,end_time,total_time,shift_title,event_id
3026166,"Seattle, WA",3/24/19,9:02 AM,4:33 PM,7.52,Gold Show ,186.SEA0319
3111552,"Seattle, WA",3/24/19,9:05 AM,4:30 PM,7.42,Gold Show ,186.SEA0319
3010653,"Seattle, WA",3/24/19,9:34 AM,4:30 PM,6.92,Gold Show ,186.SEA0319
3163795,"Seattle, WA",3/23/19,7:56 AM,5:30 PM,9.57,Spring Emerald Spiral Expo ,187.SEA0319
3082974,"Seattle, WA",3/23/19,7:57 AM,5:30 PM,9.55,Spring Emerald Spiral Expo ,187.SEA0319
3116263,"Cleveland, OH",3/21/19,5:00 PM,8:53 PM,3.88,PMA Signature Bridal Show ,188.CLE0319
3070757,"Cleveland, OH",3/21/19,5:02 PM,8:54 PM,3.87,PMA Signature Bridal Show ,188.CLE0319
3178841,"Atlanta, GA",3/16/19,6:28 AM,11:20 AM,4.86,Shamrock ‘N Roll Road Race ,189.ATL0319
3075149,"Atlanta, GA",3/16/19,6:36 AM,11:33 AM,4.95,Shamrock ‘N Roll Road Race ,189.ATL0319
3030049,"Seattle, WA",3/23/19,8:29 AM,3:30 PM,7.02,Tacoma Wedding Expo ,19.SEA0319
3010653,"Seattle, WA",3/23/19,9:01 AM,3:27 PM,6.44,Tacoma Wedding Expo ,19.SEA0319
3045058,"Seattle, WA",3/24/19,8:30 AM,3:30 PM,7.0,Tacoma Wedding Expo ,19.SEA0319
3123561,"Seattle, WA",3/24/19,8:35 AM,3:30 PM,6.92,Tacoma Wedding Expo ,19.SEA0319
3103871,"Seattle, WA",3/24/19,8:45 AM,3:20 PM,6.57,Tacoma Wedding Expo ,19.SEA0319
3063311,"Cleveland, OH",3/23/19,9:26 AM,8:00 PM,10.57,The Great Lakes Home and Flower Show ,190.CLE0319
3070757,"Cleveland, OH",3/23/19,9:26 AM,8:00 PM,10.57,The Great Lakes Home and Flower Show ,190.CLE0319
3178845,"Cleveland, OH",3/24/19,9:30 AM,5:00 PM,7.5,The Great Lakes Home and Flower Show ,190.CLE0319
3163784,"Cleveland, OH",3/24/19,9:37 AM,4:59 PM,7.38,The Great Lakes Home and Flower Show ,190.CLE0319
2890203,"Seattle, WA",3/23/19,9:04 AM,3:45 PM,6.68,MG HS Spring Bazaar ,191.SEA0319
3123561,"Seattle, WA",3/23/19,9:17 AM,3:30 PM,6.21,MG HS Spring Bazaar ,191.SEA0319
3147206,"Cleveland, OH",3/15/19,4:47 PM,9:16 PM,4.48,78th Street Studio's Art Walk ,193.CLE0319
3157107,"Atlanta, GA",3/9/19,7:36 AM,9:02 PM,13.42,CenterStage Cheer & Dance Expo ,194.ATL0319
3059086,"Atlanta, GA",3/10/19,10:02 AM,4:45 PM,6.71,Rescue Dog Games 2019 ,195.ATL0319
3078081,"Atlanta, GA",3/10/19,10:44 AM,4:23 PM,5.65,Rescue Dog Games 2019 ,195.ATL0319
3197167,"Atlanta, GA",3/30/19,7:14 AM,4:59 PM,9.75,Savage Race ,196.ATL0319
3168462,"Atlanta, GA",3/30/19,7:34 AM,4:16 PM,8.69,Savage Race ,196.ATL0319
3132516,"Atlanta, GA",3/30/19,11:56 AM,6:02 PM,6.11,Savage Race ,196.ATL0319
3055297,"Atlanta, GA",3/31/19,6:55 AM,2:57 PM,8.04,Savage Race ,196.ATL0319
3197167,"Atlanta, GA",3/31/19,7:20 AM,1:55 PM,6.59,Savage Race ,196.ATL0319
3116258,"Atlanta, GA",3/9/19,8:11 AM,6:30 PM,10.31,Healthy Family Fair 2019 ,197.ATL0319
3132516,"Atlanta, GA",3/9/19,8:18 AM,6:30 PM,10.2,Healthy Family Fair 2019 ,197.ATL0319
3157101,"Jacksonville, FL",3/23/19,8:27 AM,8:00 PM,11.55,Jacksonville GastroFest ,2.JAX0319
3100045,"Jacksonville, FL",3/23/19,8:28 AM,7:35 PM,11.13,Jacksonville GastroFest ,2.JAX0319
3060528,"Denver, CO",3/9/19,9:15 AM,6:20 PM,9.09,Co Spings Remodeling Expo ,200.DEN0319
3033684,"Denver, CO",3/9/19,9:45 AM,6:18 PM,8.56,Co Spings Remodeling Expo ,200.DEN0319
3030057,"Denver, CO",3/10/19,9:27 AM,5:03 PM,7.6,CO Springs Remodeling Expo ,200.DEN0319
3163787,"Denver, CO",3/10/19,9:30 AM,5:04 PM,7.57,CO Springs Remodeling Expo ,200.DEN0319
3078091,"Denver, CO",3/10/19,9:30 AM,5:03 PM,7.55,CO Springs Remodeling Expo ,200.DEN0319
3163787,"Denver, CO",3/8/19,1:01 PM,6:46 PM,5.74,CO Springs Remodeling Show ,200.DEN0319
3078091,"Denver, CO",3/8/19,1:02 PM,6:45 PM,5.73,CO Springs Remodeling Show ,200.DEN0319
3086515,"Santa Ana, CA",3/20/19,9:59 AM,2:07 PM,4.14,RBN Business Expo ,201.SNA0319
3086513,"Santa Ana, CA",3/20/19,9:59 AM,2:08 PM,4.15,RBN Business Expo ,201.SNA0319
3010653,"Seattle, WA",3/9/19,9:15 AM,2:07 PM,4.87,SODO Flea ,203.SEA0319
3066368,"Seattle, WA",3/9/19,12:38 PM,4:56 PM,4.3,SODO Flea ,203.SEA0319
2990682,"Houston, TX",3/23/19,4:56 PM,9:02 PM,4.1,Blue Field Market ,204.HOU0319
3193177,"Houston, TX",3/23/19,5:01 PM,9:03 PM,4.03,Blue Field Market ,204.HOU0319
2104745,"Houston, TX",3/24/19,9:36 AM,3:26 PM,5.83,Montrose Morning Market ,205.HOU0319
3001652,"Houston, TX",3/24/19,9:41 AM,3:45 PM,6.07,Montrose Morning Market ,205.HOU0319
938064,"Houston, TX",3/31/19,9:32 AM,3:30 PM,5.97,Montrose Morning Market ,205.HOU0319
3182217,"Houston, TX",3/31/19,9:47 AM,4:16 PM,6.48,Montrose Morning Market ,205.HOU0319
3201191,"Houston, TX",3/23/19,10:25 AM,4:45 PM,6.32,Shop Along the Creek ,206.HOU0319
2990682,"Houston, TX",3/23/19,10:34 AM,4:16 PM,5.71,Shop Along the Creek ,206.HOU0319
3201190,"Houston, TX",3/29/19,2:57 PM,9:06 PM,6.16,Fitness Connection Houston ,207.HOU0319
3182217,"Houston, TX",3/29/19,3:09 PM,9:13 PM,6.07,Fitness Connection Houston ,207.HOU0319
3184467,"Houston, TX",3/29/19,2:56 PM,9:48 PM,6.86,Fitness Connection Sugarland ,207.HOU0319
3204630,"Houston, TX",3/29/19,2:56 PM,9:49 PM,6.87,Fitness Connection Sugarland ,207.HOU0319
3182217,"Houston, TX",3/12/19,6:22 AM,11:00 AM,4.64,Fitness Connection Woodlands ,207.HOU0319
3182217,"Houston, TX",3/12/19,3:26 PM,9:46 PM,6.35,Fitness Connection Woodlands ,207.HOU0319
2104745,"Houston, TX",3/12/19,3:26 PM,9:35 PM,6.15,Fitness Connection Woodlands ,207.HOU0319
3201190,"Houston, TX",3/26/19,3:26 PM,9:39 PM,6.23,Fitness Connection Woodlands ,207.HOU0319
2104745,"Houston, TX",3/26/19,3:30 PM,9:26 PM,5.92,Fitness Connection Woodlands ,207.HOU0319
3193177,"Houston, TX",3/29/19,8:10 AM,3:14 PM,7.06,2019 Towne Lake Captain's Classic Golf Tournament ,208.HOU0319
3201191,"Houston, TX",3/29/19,8:29 AM,3:07 PM,6.64,2019 Towne Lake Captain's Classic Golf Tournament ,208.HOU0319
3078104,"Indianapolis, IN",3/30/19,6:11 AM,1:03 PM,6.87,Carmel Marathon ,209.IND0319
3055318,"Indianapolis, IN",3/29/19,9:40 AM,8:26 PM,10.77,Carmel Marathon Expo ,209.IND0319
3186096,"Houston, TX",3/30/19,9:04 AM,6:31 PM,9.45,Houston Home and Garden Show ,21.HOU0319
3182217,"Houston, TX",3/30/19,9:16 AM,6:42 PM,9.42,Houston Home and Garden Show ,21.HOU0319
3184467,"Houston, TX",3/31/19,10:56 AM,5:32 PM,6.6,Houston Home and Garden Show ,21.HOU0319
2104745,"Houston, TX",3/31/19,11:02 AM,5:37 PM,6.58,Houston Home and Garden Show ,21.HOU0319
3123563,"Pittsburgh, PA",3/16/19,11:13 AM,10:00 PM,10.79,Uncork the Alleghenies Wine Festival ,210.PIT0319
3189115,"Pittsburgh, PA",3/16/19,8:57 AM,5:30 PM,8.55,WPBA Home Show ,212.PIT0319
3123555,"Pittsburgh, PA",3/16/19,9:41 AM,5:05 PM,7.4,WPBA Home Show ,212.PIT0319
3047887,"Pittsburgh, PA",3/17/19,9:25 AM,3:45 PM,6.34,WPBA Home Show ,212.PIT0319
3066360,"Pittsburgh, PA",3/24/19,10:25 AM,4:10 PM,5.76,Pittsburgh Bridal Showcase ,213.PIT0319
3108123,"Pittsburgh, PA",3/24/19,10:25 AM,4:08 PM,5.71,Pittsburgh Bridal Showcase ,213.PIT0319
3066360,"Pittsburgh, PA",3/22/19,1:25 PM,7:47 PM,6.36,Washington County Home Show ,214.PIT0319
3037648,"Pittsburgh, PA",3/22/19,1:28 PM,7:47 PM,6.32,Washington County Home Show ,214.PIT0319
3108125,"Pittsburgh, PA",3/23/19,9:25 AM,6:00 PM,8.58,Washington County Home Show ,214.PIT0319
3116256,"Pittsburgh, PA",3/23/19,9:25 AM,6:00 PM,8.58,Washington County Home Show ,214.PIT0319
3116256,"Pittsburgh, PA",3/24/19,9:26 AM,4:32 PM,7.11,Washington County Home Show ,214.PIT0319
3047887,"Pittsburgh, PA",3/24/19,9:31 AM,4:30 PM,6.99,Washington County Home Show ,214.PIT0319
3059109,"Pittsburgh, PA",3/29/19,1:25 PM,8:15 PM,6.83,North Hills Home Show ,215.PIT0319
3108125,"Pittsburgh, PA",3/29/19,1:27 PM,8:00 PM,6.55,North Hills Home Show ,215.PIT0319
3108123,"Pittsburgh, PA",3/30/19,9:25 AM,6:53 PM,9.47,North Hills Home Show ,215.PIT0319
3066360,"Pittsburgh, PA",3/30/19,9:38 AM,6:53 PM,9.26,North Hills Home Show ,215.PIT0319
3059113,"Pittsburgh, PA",3/31/19,9:25 AM,5:33 PM,8.15,North Hills Home Show ,215.PIT0319
3123555,"Pittsburgh, PA",3/31/19,9:32 AM,5:21 PM,7.82,North Hills Home Show ,215.PIT0319
3193179,"Dallas, TX",3/23/19,9:46 AM,12:48 PM,3.04,Spring Business Expo & Health Fair ,216.DFW0319
2994232,"Columbus, OH",3/28/19,5:40 PM,9:10 PM,3.51,Feel Good Workshop at Haven Collective ,217.CMH0319
3019982,"Dallas, TX",3/16/19,10:27 AM,5:12 PM,6.75,Cowtown Goes Green ,218.DFW0319
3193179,"Dallas, TX",3/16/19,10:31 AM,5:25 PM,6.9,Cowtown Goes Green ,218.DFW0319
2984015,"Austin, TX",3/30/19,10:36 AM,4:36 PM,5.99,Reverly Makers Market ,219.AUS0319
3091404,"Dallas, TX",3/8/19,8:43 AM,4:21 PM,7.63,Vintage Market Days ,22.DFW0319
3189699,"Dallas, TX",3/9/19,9:25 AM,4:30 PM,7.08,Vintage Market Days ,22.DFW0319
3193179,"Dallas, TX",3/10/19,9:27 AM,4:22 PM,6.91,Vintage Market Days ,22.DFW0319
3019982,"Dallas, TX",3/10/19,10:30 AM,4:14 PM,5.73,Vintage Market Days ,22.DFW0319
3184606,"New York, NY",3/29/19,5:11 PM,8:43 PM,3.52,Wellness & Holistic Event ,220.NYC0319
3193178,"New York, NY",3/29/19,5:14 PM,8:43 PM,3.48,Wellness & Holistic Event ,220.NYC0319
3095878,"Austin, TX",3/20/19,4:25 PM,8:11 PM,3.76,Austin Housewives in the City ,222.AUS0319
3168465,"Austin, TX",3/20/19,5:25 PM,9:11 PM,3.78,Austin Housewives in the City ,222.AUS0319
3116253,"Denver, CO",3/16/19,12:33 PM,5:35 PM,5.03,Inversion St. Patrick's Day Craft Fair ,223.DEN0319
3045040,"Denver, CO",3/16/19,12:35 PM,5:31 PM,4.93,Inversion St. Patrick's Day Craft Fair ,223.DEN0319
3059095,"Seattle, WA",3/24/19,11:00 AM,4:06 PM,5.1,LGBTQ Wedding Expo ,224.SEA0319
2857234,"Seattle, WA",3/31/19,6:58 AM,12:38 PM,5.66,UW Cherry Blossom Run ,225.SEA0319
2890203,"Seattle, WA",3/31/19,7:13 AM,12:43 PM,5.5,UW Cherry Blossom Run ,225.SEA0319
3091423,"Seattle, WA",3/31/19,7:26 AM,12:41 PM,5.25,UW Cherry Blossom Run ,225.SEA0319
2104745,"Houston, TX",3/16/19,10:55 AM,6:12 PM,7.28,3rd Annual Woodlands Shamrock Shindig ,228.HOU0319
3186096,"Houston, TX",3/16/19,10:56 AM,6:14 PM,7.31,3rd Annual Woodlands Shamrock Shindig ,228.HOU0319
3001652,"Houston, TX",3/16/19,5:02 PM,9:38 PM,4.6,3rd Annual Woodlands Shamrock Shindig ,228.HOU0319
2990682,"Houston, TX",3/16/19,5:03 PM,9:19 PM,4.27,3rd Annual Woodlands Shamrock Shindig ,228.HOU0319
3063274,"Boston, MA",3/8/19,1:55 PM,8:00 PM,6.08,Worcester Home Show ,229.BOS0319
3163780,"Boston, MA",3/8/19,2:00 PM,8:23 PM,6.38,Worcester Home Show ,229.BOS0319
3176102,"Boston, MA",3/9/19,9:34 AM,6:02 PM,8.47,Worcester Home Show ,229.BOS0319
3163780,"Boston, MA",3/9/19,9:54 AM,5:54 PM,7.99,Worcester Home Show ,229.BOS0319
3193175,"Boston, MA",3/10/19,10:30 AM,6:30 PM,8.0,Worcester Home Show ,229.BOS0319
3186400,"Boston, MA",3/10/19,10:40 AM,6:00 PM,7.33,Worcester Home Show ,229.BOS0319
3078092,"Denver, CO",3/29/19,11:29 AM,6:19 PM,6.84,Castle Rock Home Show ,23.DEN0319
3033684,"Denver, CO",3/29/19,11:32 AM,6:01 PM,6.48,Castle Rock Home Show ,23.DEN0319
2899532,"Denver, CO",3/29/19,11:39 AM,6:05 PM,6.43,Castle Rock Home Show ,23.DEN0319
3060528,"Denver, CO",3/30/19,9:25 AM,4:44 PM,7.33,Castle Rock Home Show ,23.DEN0319
3189700,"Denver, CO",3/30/19,9:25 AM,5:02 PM,7.62,Castle Rock Home Show ,23.DEN0319
3197176,"Denver, CO",3/30/19,9:33 AM,5:19 PM,7.77,Castle Rock Home Show ,23.DEN0319
3111554,"Denver, CO",3/31/19,10:27 AM,4:07 PM,5.67,Castle Rock Home Show ,23.DEN0319
3066347,"Denver, CO",3/31/19,10:33 AM,4:05 PM,5.54,Castle Rock Home Show ,23.DEN0319
3033684,"Denver, CO",3/31/19,11:08 AM,4:03 PM,4.91,Castle Rock Home Show ,23.DEN0319
3197173,"Atlanta, GA",3/20/19,11:29 AM,6:12 PM,6.72,Atlanta International Auto Show ,230.ATL0319
3059094,"Atlanta, GA",3/20/19,11:47 AM,4:35 PM,4.8,Atlanta International Auto Show ,230.ATL0319
3111533,"Atlanta, GA",3/20/19,4:32 PM,9:04 PM,4.53,Atlanta International Auto Show ,230.ATL0319
3059094,"Atlanta, GA",3/20/19,4:36 PM,10:26 PM,5.85,Atlanta International Auto Show ,230.ATL0319
3078078,"Atlanta, GA",3/21/19,11:25 AM,4:42 PM,5.29,Atlanta International Auto Show ,230.ATL0319
3091421,"Atlanta, GA",3/21/19,11:25 AM,4:42 PM,5.29,Atlanta International Auto Show ,230.ATL0319
3168462,"Atlanta, GA",3/21/19,4:27 PM,9:27 PM,5.01,Atlanta International Auto Show ,230.ATL0319
3075149,"Atlanta, GA",3/21/19,4:27 PM,9:27 PM,5.0,Atlanta International Auto Show ,230.ATL0319
3193176,"Atlanta, GA",3/22/19,11:42 AM,5:29 PM,5.78,Atlanta International Auto Show ,230.ATL0319
3075149,"Atlanta, GA",3/22/19,11:50 AM,4:37 PM,4.78,Atlanta International Auto Show ,230.ATL0319
3059086,"Atlanta, GA",3/22/19,4:25 PM,10:26 PM,6.01,Atlanta International Auto Show ,230.ATL0319
3157107,"Atlanta, GA",3/22/19,4:27 PM,10:31 PM,6.08,Atlanta International Auto Show ,230.ATL0319
3168462,"Atlanta, GA",3/23/19,9:43 AM,4:06 PM,6.39,Atlanta International Auto Show ,230.ATL0319
3059094,"Atlanta, GA",3/23/19,10:29 AM,4:37 PM,6.13,Atlanta International Auto Show ,230.ATL0319
3197167,"Atlanta, GA",3/23/19,4:01 PM,11:21 PM,7.33,Atlanta International Auto Show ,230.ATL0319
3178841,"Atlanta, GA",3/23/19,4:02 PM,10:23 PM,6.34,Atlanta International Auto Show ,230.ATL0319
3197167,"Atlanta, GA",3/24/19,9:28 AM,3:21 PM,5.89,Atlanta International Auto Show ,230.ATL0319
3178841,"Atlanta, GA",3/24/19,9:29 AM,3:35 PM,6.11,Atlanta International Auto Show ,230.ATL0319
3059094,"Atlanta, GA",3/24/19,3:08 PM,8:31 PM,5.38,Atlanta International Auto Show ,230.ATL0319
3193178,"New York, NY",3/23/19,8:46 AM,5:12 PM,8.43,Coffee & Tea Festival ,232.NYC0319
3123555,"New York, NY",3/23/19,9:09 AM,5:13 PM,8.07,Coffee & Tea Festival ,232.NYC0319
3201197,"New York, NY",3/24/19,9:17 AM,4:17 PM,6.99,Coffee & Tea Festival ,232.NYC0319
3178846,"Cleveland, OH",3/24/19,10:00 AM,3:02 PM,5.04,It's Groom's Day Too ,233.CLE0319
3063311,"Cleveland, OH",3/24/19,10:02 AM,3:02 PM,5.0,It's Groom's Day Too ,233.CLE0319
3070757,"Cleveland, OH",3/4/19,7:30 AM,3:26 PM,7.93,USA Fencing 2019 March North American Cup ,234.CLE0319
3063311,"Cleveland, OH",3/4/19,7:34 AM,3:26 PM,7.87,USA Fencing 2019 March North American Cup ,234.CLE0319
3030057,"Denver, CO",3/23/19,8:25 AM,4:18 PM,7.88,Garden of the Cats Spring Sustainability Expo ,235.DEN0319
3178853,"Denver, CO",3/24/19,8:41 AM,4:26 PM,7.75,Garden of the Cats Spring Sustainability Expo ,235.DEN0319
3026166,"Seattle, WA",3/15/19,10:26 AM,6:49 PM,8.38,Peninsula Home & Garden Show ,236.SEA0319
3103871,"Seattle, WA",3/15/19,10:26 AM,6:49 PM,8.38,Peninsula Home & Garden Show ,236.SEA0319
2857234,"Seattle, WA",3/16/19,9:00 AM,6:30 PM,9.5,Peninsula Home & Garden Show ,236.SEA0319
3037713,"Seattle, WA",3/16/19,9:06 AM,8:31 PM,11.42,Peninsula Home & Garden Show ,236.SEA0319
3123561,"Seattle, WA",3/16/19,9:06 AM,6:30 PM,9.39,Peninsula Home & Garden Show ,236.SEA0319
3026166,"Seattle, WA",3/17/19,8:57 AM,5:29 PM,8.53,Peninsula Home & Garden Show ,236.SEA0319
3030049,"Seattle, WA",3/17/19,9:00 AM,5:30 PM,8.5,Peninsula Home & Garden Show ,236.SEA0319
3037715,"Seattle, WA",3/17/19,9:00 AM,5:30 PM,8.5,Peninsula Home & Garden Show ,236.SEA0319
3197176,"Denver, CO",3/16/19,11:11 AM,6:15 PM,7.05,!!!! Olde Town Arvada St. Patrick's Day Festival ,237.DEN0319
2899532,"Denver, CO",3/16/19,11:47 AM,6:32 PM,6.75,!!!! Olde Town Arvada St. Patrick's Day Festival ,237.DEN0319
3147206,"Cleveland, OH",3/17/19,6:51 AM,10:53 AM,4.03,Jameson Cleveland St. Patrick’s Day Run ,238.CLE0319
3055318,"Indianapolis, IN",3/22/19,6:55 AM,4:29 PM,9.56,IAHE Expo ,239.IND0319
3078104,"Indianapolis, IN",3/22/19,6:56 AM,1:44 PM,6.81,IAHE Expo ,239.IND0319
3055318,"Indianapolis, IN",3/23/19,7:40 AM,6:09 PM,10.49,IAHE Expo ,239.IND0319
3001652,"Houston, TX",3/30/19,9:04 AM,5:45 PM,8.68,CyFair Spring Holiday Market ,241.HOU0319
3193177,"Houston, TX",3/30/19,9:28 AM,5:38 PM,8.17,CyFair Spring Holiday Market ,241.HOU0319
3116256,"Pittsburgh, PA",3/16/19,6:26 AM,5:00 PM,10.56,Pennsylvania Junior Wrestling State Tournament ,243.PIT0319
3066360,"Pittsburgh, PA",3/16/19,6:28 AM,11:33 AM,5.07,Pennsylvania Junior Wrestling State Tournament ,243.PIT0319
3037648,"Pittsburgh, PA",3/17/19,6:30 AM,10:00 AM,3.5,Pennsylvania Junior Wrestling State Tournament ,243.PIT0319
3123555,"Pittsburgh, PA",3/17/19,6:54 AM,9:59 AM,3.08,Pennsylvania Junior Wrestling State Tournament ,243.PIT0319
3070757,"Cleveland, OH",3/17/19,8:29 AM,2:21 PM,5.87,62nd Annual Buzzard Day Festival ,244.CLE0319
3163784,"Cleveland, OH",3/17/19,8:33 AM,2:19 PM,5.77,62nd Annual Buzzard Day Festival ,244.CLE0319
3095878,"Austin, TX",3/16/19,10:00 AM,5:30 PM,7.5,Hennything SXSW ,245.AUS0319
3186107,"Austin, TX",3/16/19,10:00 AM,5:53 PM,7.87,Hennything SXSW ,245.AUS0319
3168465,"Austin, TX",3/16/19,10:56 AM,6:46 PM,7.83,Hennything SXSW ,245.AUS0319
2984015,"Austin, TX",3/16/19,5:29 PM,10:30 PM,5.02,Hennything SXSW ,245.AUS0319
3176087,"Austin, TX",3/16/19,6:25 PM,11:46 PM,5.36,Hennything SXSW ,245.AUS0319
3078081,"Atlanta, GA",3/30/19,7:32 AM,12:00 PM,4.47,Topgolf 5k ,247.ATL0319
3189699,"Dallas, TX",3/30/19,8:55 AM,5:18 PM,8.39,Travel and Adventure Show ,248.DFW0319
3157108,"Dallas, TX",3/31/19,10:36 AM,4:36 PM,5.99,Travel and Adventure Show ,248.DFW0319
3019982,"Dallas, TX",3/31/19,10:41 AM,4:35 PM,5.89,Travel and Adventure Show ,248.DFW0319
3172181,"New York, NY",3/26/19,5:03 PM,8:44 PM,3.67,Farmingdale Community Summit's Expo & Health Fair ,249.NYC0319
3193178,"New York, NY",3/26/19,5:06 PM,8:44 PM,3.62,Farmingdale Community Summit's Expo & Health Fair ,249.NYC0319
3075170,"Boston, MA",3/22/19,1:55 PM,10:10 PM,8.25,World of Wheels ,250.BOS0319
3163780,"Boston, MA",3/22/19,1:55 PM,10:10 PM,8.25,World of Wheels ,250.BOS0319
3070756,"Boston, MA",3/22/19,1:55 PM,10:08 PM,8.22,World of Wheels ,250.BOS0319
3075170,"Boston, MA",3/23/19,9:19 AM,3:34 PM,6.25,World of Wheels ,250.BOS0319
3186400,"Boston, MA",3/23/19,9:24 AM,3:33 PM,6.14,World of Wheels ,250.BOS0319
3063274,"Boston, MA",3/23/19,3:27 PM,10:30 PM,7.05,World of Wheels ,250.BOS0319
3070756,"Boston, MA",3/24/19,9:11 AM,6:05 PM,8.9,World of Wheels ,250.BOS0319
3193175,"Boston, MA",3/24/19,9:23 AM,6:08 PM,8.75,World of Wheels ,250.BOS0319
2857234,"Seattle, WA",3/14/19,5:30 PM,8:32 PM,3.02,Sparc apartments ,251.SEA0319
3010630,"Seattle, WA",3/14/19,5:33 PM,8:32 PM,2.98,Sparc apartments ,251.SEA0319
2902727,"Columbus, OH",3/22/19,7:57 AM,3:12 PM,7.25,Junk Bash Spring Market ,252.CMH0319
3197161,"Columbus, OH",3/22/19,8:49 AM,3:11 PM,6.37,Junk Bash Spring Market ,252.CMH0319
3178849,"Columbus, OH",3/22/19,11:29 AM,3:32 PM,4.06,Junk Bash Spring Market ,252.CMH0319
2994232,"Columbus, OH",3/23/19,8:10 AM,3:30 PM,7.33,Junk Bash Spring Market ,252.CMH0319
3182212,"Columbus, OH",3/23/19,8:14 AM,3:11 PM,6.95,Junk Bash Spring Market ,252.CMH0319
2902727,"Columbus, OH",3/23/19,8:34 AM,9:31 PM,12.94,Junk Bash Spring Market ,252.CMH0319
3163789,"Philadelphia, PA",3/24/19,10:56 AM,5:10 PM,6.24,Family Health and Wellness Expo ,253.PHL0319
3045046,"Philadelphia, PA",3/24/19,11:00 AM,5:00 PM,6.0,Family Health and Wellness Expo ,253.PHL0319
3201197,"New York, NY",3/30/19,9:13 AM,2:40 PM,5.44,Bridal Wellness Day ,254.NYC0319
3184606,"New York, NY",3/30/19,9:15 AM,2:40 PM,5.42,Bridal Wellness Day ,254.NYC0319
3197176,"Denver, CO",3/19/19,3:55 PM,7:32 PM,3.63,HiLine at Littleton Commons ,255.DEN0319
3066347,"Denver, CO",3/19/19,3:55 PM,7:34 PM,3.65,HiLine at Littleton Commons ,255.DEN0319
3123563,"Pittsburgh, PA",3/29/19,9:06 AM,5:04 PM,7.98,Market Days by the Trail ,256.PIT0319
3116256,"Pittsburgh, PA",3/29/19,9:07 AM,5:03 PM,7.93,Market Days by the Trail ,256.PIT0319
3116256,"Pittsburgh, PA",3/30/19,9:48 AM,4:46 PM,6.97,Market Days by the Trail ,256.PIT0319
3123555,"Pittsburgh, PA",3/30/19,9:54 AM,4:50 PM,6.93,Market Days by the Trail ,256.PIT0319
3163789,"Philadelphia, PA",3/30/19,12:26 PM,5:41 PM,5.25,Norristown High School Prom Fair ,259.PHL0319
3070757,"Cleveland, OH",3/24/19,10:30 AM,2:57 PM,4.46,We Thee Wed ,26.CLE0319
3116263,"Cleveland, OH",3/24/19,10:32 AM,2:58 PM,4.44,We Thee Wed ,26.CLE0319
3075170,"Boston, MA",3/30/19,8:40 AM,3:25 PM,6.75,Kidz Expo ,261.BOS0319
3063274,"Boston, MA",3/30/19,8:40 AM,3:15 PM,6.59,Kidz Expo ,261.BOS0319
2994232,"Columbus, OH",3/26/19,5:10 PM,9:31 PM,4.36,Malbec Tasting ,262.CMH0319
3201198,"Chicago, IL",3/30/19,10:34 AM,5:34 PM,7.0,Randolph Street Market ,263.CHI0319
3204637,"Chicago, IL",3/31/19,9:45 AM,5:15 PM,7.5,Randolph Street Market ,263.CHI0319
3204633,"Chicago, IL",3/31/19,9:45 AM,5:15 PM,7.5,Randolph Street Market ,263.CHI0319
3193177,"Houston, TX",3/12/19,5:13 PM,8:46 PM,3.55,RYDE Downtown ,264.HOU0319
3186096,"Houston, TX",3/12/19,5:26 PM,8:43 PM,3.28,RYDE Downtown ,264.HOU0319
3001652,"Houston, TX",3/26/19,5:11 PM,8:15 PM,3.07,RYDE Downtown ,264.HOU0319
3193177,"Houston, TX",3/26/19,5:15 PM,8:07 PM,2.87,RYDE Downtown ,264.HOU0319
3063314,"Phoenix, AZ",3/30/19,4:29 PM,10:10 PM,5.68,Uncorked Wine Festival ,265.PHX0319
3059121,"Phoenix, AZ",3/30/19,5:28 PM,10:00 PM,4.53,Uncorked Wine Festival ,265.PHX0319
3116251,"Phoenix, AZ",3/31/19,7:07 AM,2:15 PM,7.14,Sunday Funday 5k ,266.PHX0319
3030047,"Phoenix, AZ",3/31/19,7:07 AM,2:15 PM,7.14,Sunday Funday 5k ,266.PHX0319
3186108,"Denver, CO",3/14/19,1:40 PM,6:02 PM,4.37,Axis at Nine Mile Station ,268.DEN0319
3189700,"Denver, CO",3/14/19,1:48 PM,6:00 PM,4.2,Axis at Nine Mile Station ,268.DEN0319
3186100,"Austin, TX",3/6/19,6:04 PM,10:15 PM,4.17,Austin Run Club ,27.AUS0319
3186101,"Austin, TX",3/6/19,6:04 PM,10:08 PM,4.06,Austin Run Club ,27.AUS0319
3078078,"Atlanta, GA",3/4/19,9:40 AM,3:40 PM,6.0,Market @ Macy's ,270.ATL0319
3157107,"Atlanta, GA",3/4/19,9:47 AM,8:58 PM,11.19,Market @ Macy's ,270.ATL0319
3178841,"Atlanta, GA",3/4/19,3:35 PM,9:15 PM,5.67,Market @ Macy's ,270.ATL0319
3091421,"Atlanta, GA",3/5/19,9:42 AM,9:15 PM,11.56,Market @ Macy's ,270.ATL0319
3193176,"Atlanta, GA",3/5/19,9:48 AM,2:32 PM,4.75,Market @ Macy's ,270.ATL0319
3051745,"Atlanta, GA",3/5/19,3:25 PM,9:15 PM,5.83,Market @ Macy's ,270.ATL0319
3163779,"Atlanta, GA",3/6/19,9:41 AM,3:30 PM,5.82,Market @ Macy's ,270.ATL0319
